user_id,location,language,account_created,follower_count
user_0x2s6pho,"Shanghai, China",ja,2023-05-28 00:00:00,26993
user_j5s6xg7p,"Dubai, UAE",fr,2023-11-21 00:00:00,22365
user_tvrrizk4,"Lagos, Nigeria",es,2023-12-13 00:00:00,24598
user_hrja27s4,"Paris, France",en,2023-10-13 00:00:00,42821
user_kktxhpej,"Delhi, India",zh,2023-08-27 00:00:00,31051
user_4h2i9jla,"Los Angeles, USA",pt,2023-12-10 00:00:00,37825
user_b2k6dv8u,"Osaka, Japan",ar,2023-06-13 00:00:00,27707
user_jti6edje,"Toronto, Canada",en,2023-12-10 00:00:00,31392
user_g9g7onlw,"Munich, Germany",de,2023-07-19 00:00:00,7981
user_e9paascb,"São Paulo, Brazil",de,2023-03-11 00:00:00,19695
user_wcqtxwgr,"Los Angeles, USA",en,2023-06-25 00:00:00,10281
user_06v0exkg,"Barcelona, Spain",zh,2023-05-20 00:00:00,552
user_v9k2zefm,"Shanghai, China",zh,2023-04-30 00:00:00,10505
user_653h4bmg,"Berlin, Germany",de,2023-07-11 00:00:00,38484
user_49plobvw,"Shanghai, China",es,2023-04-06 00:00:00,8470
user_v82mrman,"Mexico City, Mexico",de,2023-01-30 00:00:00,24725
user_cud134xj,"Barcelona, Spain",ja,2023-03-12 00:00:00,34665
user_m2ziq5ox,"Melbourne, Australia",ja,2023-11-24 00:00:00,4282
user_do09zsgf,"Houston, USA",en,2023-01-12 00:00:00,1914
user_gikb0dqn,"Dubai, UAE",pt,2023-03-23 00:00:00,33219
user_1ug2c6v8,"Mumbai, India",hi,2023-12-12 00:00:00,30337
user_4snqim59,"Paris, France",pt,2023-07-03 00:00:00,20152
user_d7fndosg,"Toronto, Canada",ja,2023-09-17 00:00:00,3708
user_44damk88,Singapore,zh,2023-09-14 00:00:00,16377
user_dur7q95h,"Lyon, France",fr,2023-10-31 00:00:00,14508
user_wzt2ixn5,"Melbourne, Australia",ru,2023-03-01 00:00:00,32702
user_ewhj7uh3,"Houston, USA",es,2023-12-23 00:00:00,14378
user_oypkjogs,"Dubai, UAE",es,2023-10-31 00:00:00,47001
user_oki4xfhu,"São Paulo, Brazil",es,2023-10-23 00:00:00,42213
user_1cz5m9ov,"Beijing, China",hi,2023-01-19 00:00:00,18267
user_uby999hz,"Houston, USA",de,2023-02-14 00:00:00,10510
user_5l9nw5ja,"Milan, Italy",hi,2023-05-07 00:00:00,11777
user_5bifiovr,"Johannesburg, South Africa",zh,2023-05-11 00:00:00,44077
user_m27g42ms,"Beijing, China",hi,2023-01-28 00:00:00,27325
user_17homyqe,"Toronto, Canada",en,2023-07-27 00:00:00,4887
user_057ka83m,"London, UK",zh,2023-02-11 00:00:00,17153
